condition,training_seed,global_step,initial_state,final_state,return,steps,illegal_pickup_dropoff,success,terminated,truncated
zeros,0,40000,328,428,-200.0,200,0,False,False,True
zeros,0,40000,329,429,-200.0,200,0,False,False,True
zeros,0,40000,331,431,-200.0,200,0,False,False,True
zeros,0,40000,332,432,-200.0,200,0,False,False,True
zeros,0,40000,333,433,-200.0,200,0,False,False,True
zeros,0,40000,334,434,-200.0,200,0,False,False,True
zeros,0,40000,341,441,-200.0,200,0,False,False,True
zeros,0,40000,342,442,-200.0,200,0,False,False,True
zeros,0,40000,343,443,-200.0,200,0,False,False,True
zeros,0,40000,344,444,-200.0,200,0,False,False,True
zeros,0,40000,346,446,-200.0,200,0,False,False,True
zeros,0,40000,347,447,-200.0,200,0,False,False,True
zeros,0,40000,348,448,-200.0,200,0,False,False,True
zeros,0,40000,349,449,-200.0,200,0,False,False,True
zeros,0,40000,351,451,-200.0,200,0,False,False,True
zeros,0,40000,352,452,-200.0,200,0,False,False,True
zeros,0,40000,353,453,-200.0,200,0,False,False,True
zeros,0,40000,354,454,-200.0,200,0,False,False,True
zeros,0,40000,361,461,-200.0,200,0,False,False,True
zeros,0,40000,362,462,-200.0,200,0,False,False,True
zeros,0,40000,363,463,-200.0,200,0,False,False,True
zeros,0,40000,364,464,-200.0,200,0,False,False,True
zeros,0,40000,366,466,-200.0,200,0,False,False,True
zeros,0,40000,367,467,-200.0,200,0,False,False,True
zeros,0,40000,368,468,-200.0,200,0,False,False,True
zeros,0,40000,369,469,-200.0,200,0,False,False,True
zeros,0,40000,371,471,-200.0,200,0,False,False,True
zeros,0,40000,372,472,-200.0,200,0,False,False,True
zeros,0,40000,373,473,-200.0,200,0,False,False,True
zeros,0,40000,374,474,-200.0,200,0,False,False,True
zeros,0,40000,381,481,-200.0,200,0,False,False,True
zeros,0,40000,382,482,-200.0,200,0,False,False,True
zeros,0,40000,383,483,-200.0,200,0,False,False,True
zeros,0,40000,384,484,-200.0,200,0,False,False,True
zeros,0,40000,386,486,-200.0,200,0,False,False,True
zeros,0,40000,387,487,-200.0,200,0,False,False,True
zeros,0,40000,388,488,-200.0,200,0,False,False,True
zeros,0,40000,389,489,-200.0,200,0,False,False,True
zeros,0,40000,391,491,-200.0,200,0,False,False,True
zeros,0,40000,392,492,-200.0,200,0,False,False,True
zeros,0,40000,393,493,-200.0,200,0,False,False,True
zeros,0,40000,394,494,-200.0,200,0,False,False,True
zeros,0,40000,401,401,-200.0,200,0,False,False,True
zeros,0,40000,402,402,-200.0,200,0,False,False,True
zeros,0,40000,403,403,-200.0,200,0,False,False,True
zeros,0,40000,404,404,-200.0,200,0,False,False,True
zeros,0,40000,406,406,-200.0,200,0,False,False,True
zeros,0,40000,407,407,-200.0,200,0,False,False,True
zeros,0,40000,408,408,-200.0,200,0,False,False,True
zeros,0,40000,409,409,-200.0,200,0,False,False,True
zeros,0,40000,411,411,-200.0,200,0,False,False,True
zeros,0,40000,412,412,-200.0,200,0,False,False,True
zeros,0,40000,413,413,-200.0,200,0,False,False,True
zeros,0,40000,414,414,-200.0,200,0,False,False,True
zeros,0,40000,421,421,-200.0,200,0,False,False,True
zeros,0,40000,422,422,-200.0,200,0,False,False,True
zeros,0,40000,423,423,-200.0,200,0,False,False,True
zeros,0,40000,424,424,-200.0,200,0,False,False,True
zeros,0,40000,426,426,-200.0,200,0,False,False,True
zeros,0,40000,427,427,-200.0,200,0,False,False,True
zeros,0,40000,428,428,-200.0,200,0,False,False,True
zeros,0,40000,429,429,-200.0,200,0,False,False,True
zeros,0,40000,431,431,-200.0,200,0,False,False,True
zeros,0,40000,432,432,-200.0,200,0,False,False,True
zeros,0,40000,433,433,-200.0,200,0,False,False,True
zeros,0,40000,434,434,-200.0,200,0,False,False,True
zeros,0,40000,441,441,-200.0,200,0,False,False,True
zeros,0,40000,442,442,-200.0,200,0,False,False,True
zeros,0,40000,443,443,-200.0,200,0,False,False,True
zeros,0,40000,444,444,-200.0,200,0,False,False,True
zeros,0,40000,446,446,-200.0,200,0,False,False,True
zeros,0,40000,447,447,-200.0,200,0,False,False,True
zeros,0,40000,448,448,-200.0,200,0,False,False,True
zeros,0,40000,449,449,-200.0,200,0,False,False,True
zeros,0,40000,451,451,-200.0,200,0,False,False,True
zeros,0,40000,452,452,-200.0,200,0,False,False,True
zeros,0,40000,453,453,-200.0,200,0,False,False,True
zeros,0,40000,454,454,-200.0,200,0,False,False,True
zeros,0,40000,461,461,-200.0,200,0,False,False,True
zeros,0,40000,462,462,-200.0,200,0,False,False,True
zeros,0,40000,463,463,-200.0,200,0,False,False,True
zeros,0,40000,464,464,-200.0,200,0,False,False,True
zeros,0,40000,466,466,-200.0,200,0,False,False,True
zeros,0,40000,467,467,-200.0,200,0,False,False,True
zeros,0,40000,468,468,-200.0,200,0,False,False,True
zeros,0,40000,469,469,-200.0,200,0,False,False,True
zeros,0,40000,471,471,-200.0,200,0,False,False,True
zeros,0,40000,472,472,-200.0,200,0,False,False,True
zeros,0,40000,473,473,-200.0,200,0,False,False,True
zeros,0,40000,474,474,-200.0,200,0,False,False,True
zeros,0,40000,481,481,-200.0,200,0,False,False,True
zeros,0,40000,482,482,-200.0,200,0,False,False,True
zeros,0,40000,483,483,-200.0,200,0,False,False,True
zeros,0,40000,484,484,-200.0,200,0,False,False,True
zeros,0,40000,486,486,-200.0,200,0,False,False,True
zeros,0,40000,487,487,-200.0,200,0,False,False,True
zeros,0,40000,488,488,-200.0,200,0,False,False,True
zeros,0,40000,489,489,-200.0,200,0,False,False,True
zeros,0,40000,491,491,-200.0,200,0,False,False,True
zeros,0,40000,492,492,-200.0,200,0,False,False,True
zeros,0,40000,493,493,-200.0,200,0,False,False,True
zeros,0,40000,494,494,-200.0,200,0,False,False,True
zeros,0,60000,1,401,-200.0,200,0,False,False,True
zeros,0,60000,2,402,-200.0,200,0,False,False,True
zeros,0,60000,3,403,-200.0,200,0,False,False,True
zeros,0,60000,4,404,-200.0,200,0,False,False,True
zeros,0,60000,6,406,-200.0,200,0,False,False,True
zeros,0,60000,7,407,-200.0,200,0,False,False,True
zeros,0,60000,8,408,-200.0,200,0,False,False,True
zeros,0,60000,9,409,-200.0,200,0,False,False,True
zeros,0,60000,11,411,-200.0,200,0,False,False,True
zeros,0,60000,12,412,-200.0,200,0,False,False,True
zeros,0,60000,13,413,-200.0,200,0,False,False,True
zeros,0,60000,14,414,-200.0,200,0,False,False,True
zeros,0,60000,21,421,-200.0,200,0,False,False,True
zeros,0,60000,22,422,-200.0,200,0,False,False,True
zeros,0,60000,23,423,-200.0,200,0,False,False,True
zeros,0,60000,24,424,-200.0,200,0,False,False,True
zeros,0,60000,26,426,-200.0,200,0,False,False,True
zeros,0,60000,27,427,-200.0,200,0,False,False,True
zeros,0,60000,28,428,-200.0,200,0,False,False,True
zeros,0,60000,29,429,-200.0,200,0,False,False,True
zeros,0,60000,31,431,-200.0,200,0,False,False,True
zeros,0,60000,32,432,-200.0,200,0,False,False,True
zeros,0,60000,33,433,-200.0,200,0,False,False,True
zeros,0,60000,34,434,-200.0,200,0,False,False,True
zeros,0,60000,41,441,-200.0,200,0,False,False,True
zeros,0,60000,42,442,-200.0,200,0,False,False,True
zeros,0,60000,43,443,-200.0,200,0,False,False,True
zeros,0,60000,44,444,-200.0,200,0,False,False,True
zeros,0,60000,46,446,-200.0,200,0,False,False,True
zeros,0,60000,47,447,-200.0,200,0,False,False,True
zeros,0,60000,48,448,-200.0,200,0,False,False,True
zeros,0,60000,49,449,-200.0,200,0,False,False,True
zeros,0,60000,51,451,-200.0,200,0,False,False,True
zeros,0,60000,52,452,-200.0,200,0,False,False,True
zeros,0,60000,53,453,-200.0,200,0,False,False,True
zeros,0,60000,54,454,-200.0,200,0,False,False,True
zeros,0,60000,61,461,-200.0,200,0,False,False,True
zeros,0,60000,62,462,-200.0,200,0,False,False,True
zeros,0,60000,63,463,-200.0,200,0,False,False,True
zeros,0,60000,64,464,-200.0,200,0,False,False,True
zeros,0,60000,66,466,-200.0,200,0,False,False,True
zeros,0,60000,67,467,-200.0,200,0,False,False,True
zeros,0,60000,68,468,-200.0,200,0,False,False,True
zeros,0,60000,69,469,-200.0,200,0,False,False,True
zeros,0,60000,71,471,-200.0,200,0,False,False,True
zeros,0,60000,72,472,-200.0,200,0,False,False,True
zeros,0,60000,73,473,-200.0,200,0,False,False,True
zeros,0,60000,74,474,-200.0,200,0,False,False,True
zeros,0,60000,81,481,-200.0,200,0,False,False,True
zeros,0,60000,82,482,-200.0,200,0,False,False,True
zeros,0,60000,83,483,-200.0,200,0,False,False,True
zeros,0,60000,84,484,-200.0,200,0,False,False,True
zeros,0,60000,86,486,-200.0,200,0,False,False,True
zeros,0,60000,87,487,-200.0,200,0,False,False,True
zeros,0,60000,88,488,-200.0,200,0,False,False,True
zeros,0,60000,89,489,-200.0,200,0,False,False,True
zeros,0,60000,91,491,-200.0,200,0,False,False,True
zeros,0,60000,92,492,-200.0,200,0,False,False,True
zeros,0,60000,93,493,-200.0,200,0,False,False,True
zeros,0,60000,94,494,-200.0,200,0,False,False,True
zeros,0,60000,101,401,-200.0,200,0,False,False,True
zeros,0,60000,102,402,-200.0,200,0,False,False,True
zeros,0,60000,103,403,-200.0,200,0,False,False,True
zeros,0,60000,104,404,-200.0,200,0,False,False,True
zeros,0,60000,106,406,-200.0,200,0,False,False,True
zeros,0,60000,107,407,-200.0,200,0,False,False,True
zeros,0,60000,108,408,-200.0,200,0,False,False,True
zeros,0,60000,109,409,-200.0,200,0,False,False,True
zeros,0,60000,111,411,-200.0,200,0,False,False,True
zeros,0,60000,112,412,-200.0,200,0,False,False,True
zeros,0,60000,113,413,-200.0,200,0,False,False,True
zeros,0,60000,114,414,-200.0,200,0,False,False,True
zeros,0,60000,121,421,-200.0,200,0,False,False,True
zeros,0,60000,122,422,-200.0,200,0,False,False,True
zeros,0,60000,123,423,-200.0,200,0,False,False,True
zeros,0,60000,124,424,-200.0,200,0,False,False,True
zeros,0,60000,126,426,-200.0,200,0,False,False,True
zeros,0,60000,127,427,-200.0,200,0,False,False,True
zeros,0,60000,128,428,-200.0,200,0,False,False,True
zeros,0,60000,129,429,-200.0,200,0,False,False,True
zeros,0,60000,131,431,-200.0,200,0,False,False,True
zeros,0,60000,132,432,-200.0,200,0,False,False,True
zeros,0,60000,133,433,-200.0,200,0,False,False,True
zeros,0,60000,134,434,-200.0,200,0,False,False,True
zeros,0,60000,141,441,-200.0,200,0,False,False,True
zeros,0,60000,142,442,-200.0,200,0,False,False,True
zeros,0,60000,143,443,-200.0,200,0,False,False,True
zeros,0,60000,144,444,-200.0,200,0,False,False,True
zeros,0,60000,146,446,-200.0,200,0,False,False,True
zeros,0,60000,147,447,-200.0,200,0,False,False,True
zeros,0,60000,148,448,-200.0,200,0,False,False,True
zeros,0,60000,149,449,-200.0,200,0,False,False,True
zeros,0,60000,151,451,-200.0,200,0,False,False,True
zeros,0,60000,152,452,-200.0,200,0,False,False,True
zeros,0,60000,153,453,-200.0,200,0,False,False,True
zeros,0,60000,154,454,-200.0,200,0,False,False,True
zeros,0,60000,161,461,-200.0,200,0,False,False,True
zeros,0,60000,162,462,-200.0,200,0,False,False,True
zeros,0,60000,163,463,-200.0,200,0,False,False,True
zeros,0,60000,164,464,-200.0,200,0,False,False,True
zeros,0,60000,166,466,-200.0,200,0,False,False,True
zeros,0,60000,167,467,-200.0,200,0,False,False,True
zeros,0,60000,168,468,-200.0,200,0,False,False,True
zeros,0,60000,169,469,-200.0,200,0,False,False,True
zeros,0,60000,171,471,-200.0,200,0,False,False,True
zeros,0,60000,172,472,-200.0,200,0,False,False,True
zeros,0,60000,173,473,-200.0,200,0,False,False,True
zeros,0,60000,174,474,-200.0,200,0,False,False,True
zeros,0,60000,181,481,-200.0,200,0,False,False,True
zeros,0,60000,182,482,-200.0,200,0,False,False,True
zeros,0,60000,183,483,-200.0,200,0,False,False,True
zeros,0,60000,184,484,-200.0,200,0,False,False,True
zeros,0,60000,186,486,-200.0,200,0,False,False,True
zeros,0,60000,187,487,-200.0,200,0,False,False,True
zeros,0,60000,188,488,-200.0,200,0,False,False,True
zeros,0,60000,189,489,-200.0,200,0,False,False,True
zeros,0,60000,191,491,-200.0,200,0,False,False,True
zeros,0,60000,192,492,-200.0,200,0,False,False,True
zeros,0,60000,193,493,-200.0,200,0,False,False,True
zeros,0,60000,194,494,-200.0,200,0,False,False,True
zeros,0,60000,201,401,-200.0,200,0,False,False,True
zeros,0,60000,202,402,-200.0,200,0,False,False,True
zeros,0,60000,203,403,-200.0,200,0,False,False,True
zeros,0,60000,204,404,-200.0,200,0,False,False,True
zeros,0,60000,206,406,-200.0,200,0,False,False,True
zeros,0,60000,207,407,-200.0,200,0,False,False,True
zeros,0,60000,208,408,-200.0,200,0,False,False,True
zeros,0,60000,209,409,-200.0,200,0,False,False,True
zeros,0,60000,211,411,-200.0,200,0,False,False,True
zeros,0,60000,212,412,-200.0,200,0,False,False,True
zeros,0,60000,213,413,-200.0,200,0,False,False,True
zeros,0,60000,214,414,-200.0,200,0,False,False,True
zeros,0,60000,221,421,-200.0,200,0,False,False,True
zeros,0,60000,222,422,-200.0,200,0,False,False,True
zeros,0,60000,223,423,-200.0,200,0,False,False,True
zeros,0,60000,224,424,-200.0,200,0,False,False,True
zeros,0,60000,226,426,-200.0,200,0,False,False,True
zeros,0,60000,227,427,-200.0,200,0,False,False,True
zeros,0,60000,228,428,-200.0,200,0,False,False,True
zeros,0,60000,229,429,-200.0,200,0,False,False,True
zeros,0,60000,231,431,-200.0,200,0,False,False,True
zeros,0,60000,232,432,-200.0,200,0,False,False,True
zeros,0,60000,233,433,-200.0,200,0,False,False,True
zeros,0,60000,234,434,-200.0,200,0,False,False,True
zeros,0,60000,241,441,-200.0,200,0,False,False,True
zeros,0,60000,242,442,-200.0,200,0,False,False,True
zeros,0,60000,243,443,-200.0,200,0,False,False,True
zeros,0,60000,244,444,-200.0,200,0,False,False,True
zeros,0,60000,246,446,-200.0,200,0,False,False,True
zeros,0,60000,247,447,-200.0,200,0,False,False,True
zeros,0,60000,248,448,-200.0,200,0,False,False,True
zeros,0,60000,249,449,-200.0,200,0,False,False,True
zeros,0,60000,251,451,-200.0,200,0,False,False,True
zeros,0,60000,252,452,-200.0,200,0,False,False,True
zeros,0,60000,253,453,-200.0,200,0,False,False,True
zeros,0,60000,254,454,-200.0,200,0,False,False,True
zeros,0,60000,261,461,-200.0,200,0,False,False,True
zeros,0,60000,262,462,-200.0,200,0,False,False,True
zeros,0,60000,263,463,-200.0,200,0,False,False,True
zeros,0,60000,264,464,-200.0,200,0,False,False,True
zeros,0,60000,266,466,-200.0,200,0,False,False,True
zeros,0,60000,267,467,-200.0,200,0,False,False,True
zeros,0,60000,268,468,-200.0,200,0,False,False,True
zeros,0,60000,269,469,-200.0,200,0,False,False,True
zeros,0,60000,271,471,-200.0,200,0,False,False,True
zeros,0,60000,272,472,-200.0,200,0,False,False,True
zeros,0,60000,273,473,-200.0,200,0,False,False,True
zeros,0,60000,274,474,-200.0,200,0,False,False,True
zeros,0,60000,281,481,-200.0,200,0,False,False,True
zeros,0,60000,282,482,-200.0,200,0,False,False,True
zeros,0,60000,283,483,-200.0,200,0,False,False,True
zeros,0,60000,284,484,-200.0,200,0,False,False,True
zeros,0,60000,286,486,-200.0,200,0,False,False,True
zeros,0,60000,287,487,-200.0,200,0,False,False,True
zeros,0,60000,288,488,-200.0,200,0,False,False,True
zeros,0,60000,289,489,-200.0,200,0,False,False,True
zeros,0,60000,291,491,-200.0,200,0,False,False,True
zeros,0,60000,292,492,-200.0,200,0,False,False,True
zeros,0,60000,293,493,-200.0,200,0,False,False,True
zeros,0,60000,294,494,-200.0,200,0,False,False,True
zeros,0,60000,301,401,-200.0,200,0,False,False,True
zeros,0,60000,302,402,-200.0,200,0,False,False,True
zeros,0,60000,303,403,-200.0,200,0,False,False,True
zeros,0,60000,304,404,-200.0,200,0,False,False,True
zeros,0,60000,306,406,-200.0,200,0,False,False,True
zeros,0,60000,307,407,-200.0,200,0,False,False,True
zeros,0,60000,308,408,-200.0,200,0,False,False,True
zeros,0,60000,309,409,-200.0,200,0,False,False,True
zeros,0,60000,311,411,-200.0,200,0,False,False,True
zeros,0,60000,312,412,-200.0,200,0,False,False,True
zeros,0,60000,313,413,-200.0,200,0,False,False,True
zeros,0,60000,314,414,-200.0,200,0,False,False,True
zeros,0,60000,321,421,-200.0,200,0,False,False,True
zeros,0,60000,322,422,-200.0,200,0,False,False,True
zeros,0,60000,323,423,-200.0,200,0,False,False,True
zeros,0,60000,324,424,-200.0,200,0,False,False,True
zeros,0,60000,326,426,-200.0,200,0,False,False,True
zeros,0,60000,327,427,-200.0,200,0,False,False,True
zeros,0,60000,328,428,-200.0,200,0,False,False,True
zeros,0,60000,329,429,-200.0,200,0,False,False,True
zeros,0,60000,331,431,-200.0,200,0,False,False,True
zeros,0,60000,332,432,-200.0,200,0,False,False,True
zeros,0,60000,333,433,-200.0,200,0,False,False,True
zeros,0,60000,334,434,-200.0,200,0,False,False,True
zeros,0,60000,341,441,-200.0,200,0,False,False,True
zeros,0,60000,342,442,-200.0,200,0,False,False,True
zeros,0,60000,343,443,-200.0,200,0,False,False,True
zeros,0,60000,344,444,-200.0,200,0,False,False,True
zeros,0,60000,346,446,-200.0,200,0,False,False,True
zeros,0,60000,347,447,-200.0,200,0,False,False,True
zeros,0,60000,348,448,-200.0,200,0,False,False,True
zeros,0,60000,349,449,-200.0,200,0,False,False,True
zeros,0,60000,351,451,-200.0,200,0,False,False,True
zeros,0,60000,352,452,-200.0,200,0,False,False,True
zeros,0,60000,353,453,-200.0,200,0,False,False,True
zeros,0,60000,354,454,-200.0,200,0,False,False,True
zeros,0,60000,361,461,-200.0,200,0,False,False,True
zeros,0,60000,362,462,-200.0,200,0,False,False,True
zeros,0,60000,363,463,-200.0,200,0,False,False,True
zeros,0,60000,364,464,-200.0,200,0,False,False,True
zeros,0,60000,366,466,-200.0,200,0,False,False,True
zeros,0,60000,367,467,-200.0,200,0,False,False,True
zeros,0,60000,368,468,-200.0,200,0,False,False,True
zeros,0,60000,369,469,-200.0,200,0,False,False,True
zeros,0,60000,371,471,-200.0,200,0,False,False,True
zeros,0,60000,372,472,-200.0,200,0,False,False,True
zeros,0,60000,373,473,-200.0,200,0,False,False,True
zeros,0,60000,374,474,-200.0,200,0,False,False,True
zeros,0,60000,381,481,-200.0,200,0,False,False,True
zeros,0,60000,382,482,-200.0,200,0,False,False,True
zeros,0,60000,383,483,-200.0,200,0,False,False,True
zeros,0,60000,384,484,-200.0,200,0,False,False,True
zeros,0,60000,386,486,-200.0,200,0,False,False,True
zeros,0,60000,387,487,-200.0,200,0,False,False,True
zeros,0,60000,388,488,-200.0,200,0,False,False,True
zeros,0,60000,389,489,-200.0,200,0,False,False,True
zeros,0,60000,391,491,-200.0,200,0,False,False,True
zeros,0,60000,392,492,-200.0,200,0,False,False,True
zeros,0,60000,393,493,-200.0,200,0,False,False,True
zeros,0,60000,394,494,-200.0,200,0,False,False,True
zeros,0,60000,401,401,-200.0,200,0,False,False,True
zeros,0,60000,402,402,-200.0,200,0,False,False,True
zeros,0,60000,403,403,-200.0,200,0,False,False,True
zeros,0,60000,404,404,-200.0,200,0,False,False,True
zeros,0,60000,406,406,-200.0,200,0,False,False,True
zeros,0,60000,407,407,-200.0,200,0,False,False,True
zeros,0,60000,408,408,-200.0,200,0,False,False,True
zeros,0,60000,409,409,-200.0,200,0,False,False,True
zeros,0,60000,411,411,-200.0,200,0,False,False,True
zeros,0,60000,412,412,-200.0,200,0,False,False,True
zeros,0,60000,413,413,-200.0,200,0,False,False,True
zeros,0,60000,414,414,-200.0,200,0,False,False,True
zeros,0,60000,421,421,-200.0,200,0,False,False,True
zeros,0,60000,422,422,-200.0,200,0,False,False,True
zeros,0,60000,423,423,-200.0,200,0,False,False,True
zeros,0,60000,424,424,-200.0,200,0,False,False,True
zeros,0,60000,426,426,-200.0,200,0,False,False,True
zeros,0,60000,427,427,-200.0,200,0,False,False,True
zeros,0,60000,428,428,-200.0,200,0,False,False,True
zeros,0,60000,429,429,-200.0,200,0,False,False,True
zeros,0,60000,431,431,-200.0,200,0,False,False,True
zeros,0,60000,432,432,-200.0,200,0,False,False,True
zeros,0,60000,433,433,-200.0,200,0,False,False,True
zeros,0,60000,434,434,-200.0,200,0,False,False,True
zeros,0,60000,441,441,-200.0,200,0,False,False,True
zeros,0,60000,442,442,-200.0,200,0,False,False,True
zeros,0,60000,443,443,-200.0,200,0,False,False,True
zeros,0,60000,444,444,-200.0,200,0,False,False,True
zeros,0,60000,446,446,-200.0,200,0,False,False,True
